RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,80,117.0,2,53,22,0,0,96,59.0,6,6,23,3,17,0.0,1,1,2.0,68.5286090866801,2.0,1.0,1.0,25.0
1,63,176.0,3,69,10,9,9,77,12.0,6,2,20,1,46,0.0,2,1,89.0,68.5286090866801,3.0,1.0,1.0,100.0
1,75,262.0,1,82,28,1,0,83,13.0,6,5,31,3,20,0.0,3,3,9.0,100.0,5.0,1.0,0.0,47.0
0,87,154.0,13,61,16,0,0,100,15.0,7,8,16,0,50,0.0,0,0,15.0,32.0,1.0,3.0,0.0,50.0
1,86,219.0,4,79,19,0,0,95,15.0,6,6,19,1,32,0.0,2,2,2.0,68.5286090866801,1.0,2.485067169978905,0.0,14.0
1,72,140.0,13,61,13,0,0,100,15.0,7,8,13,0,8,0.0,3,3,51.0,68.5286090866801,3.0,2.485067169978905,1.0,60.0
0,71,173.0,5,73,25,1,1,100,15.0,7,8,25,2,32,0.0,0,0,45.0,55.0,5.0,3.0,3.0,64.0
1,64,114.0,8,55,24,0,0,92,14.0,6,6,26,3,35,0.0,2,2,41.0,85.0,6.0,2.0,2.0,73.0
1,81,156.0,13,71,20,0,0,100,15.0,7,8,21,0,43,0.0,0,0,59.0,34.0,2.0,2.0,1.0,57.0
0,77,164.0,3,56,36,0,0,97,31.0,6,6,36,4,22,0.0,2,2,3.0,81.0,3.0,3.0,0.0,40.0
1,69,137.0,6,58,18,1,1,95,15.0,5,7,20,3,70,0.0,0,0,81.0,65.0,4.0,2.0,2.0,86.0
0,84,380.0,12,159,21,0,0,100,15.0,7,8,21,0,10,0.0,0,0,13.0,61.0,3.0,1.0,1.0,50.0
0,85,139.0,11,78,10,0,0,100,15.0,7,8,10,1,20,0.0,2,1,19.0,68.5286090866801,1.0,2.485067169978905,1.0,50.0
1,75,386.0,6,105,27,0,0,96,70.0,6,6,27,2,48,0.0,0,0,28.0,51.0,7.0,3.0,2.0,77.0
1,65,248.0,2,77,28,3,1,84,30.0,5,3,33,3,53,0.0,0,0,31.0,34.0,8.0,4.0,1.0,80.0
1,68,215.0,3,60,28,0,0,96,62.0,6,6,28,5,14,0.0,4,4,59.0,64.0,4.0,3.0,3.0,35.0
1,62,267.0,106,181,6,4,3,71,8.0,4,5,7,0,14,0.0,0,0,95.0,68.5286090866801,1.0,1.0,1.0,67.0
0,54,50.0,2,21,11,0,0,92,3.0,4,6,12,7,42,0.0,1,1,69.0,82.0,4.0,2.0,2.0,100.0
0,66,226.0,3,95,20,1,1,100,15.0,7,8,22,3,23,0.0,0,0,47.0,86.0,7.0,3.0,1.0,67.0
1,88,227.0,4,90,11,0,0,100,15.0,7,8,11,1,18,0.0,1,1,3.0,68.5286090866801,3.0,1.0,1.0,50.0
1,70,69.0,1,25,17,0,0,100,15.0,7,8,21,5,20,0.0,0,0,21.0,89.0,5.0,2.0,2.0,70.0
1,65,45.0,7,27,5,0,0,80,27.0,6,6,6,1,60,0.0,3,3,94.0,90.0,1.0,2.0,1.0,100.0
0,76,183.0,1,65,30,0,0,100,15.0,7,8,32,3,19,0.0,2,2,21.0,100.0,3.0,2.0,0.0,50.0
0,64,97.0,10,50,22,0,0,95,15.0,6,6,24,1,41,0.0,0,0,68.0,64.0,2.0,2.0,2.0,44.0
1,74,176.0,5,87,21,0,0,95,19.0,6,6,21,1,38,0.0,2,2,29.0,89.0,3.0,1.0,1.0,50.0
0,91,328.0,45,169,14,0,0,100,15.0,7,8,14,0,29,0.0,0,0,6.0,68.5286090866801,3.0,3.0,0.0,60.0
1,70,150.0,11,83,31,0,0,97,15.0,6,6,31,1,77,0.0,0,0,79.0,53.0,2.0,3.0,2.0,83.0
1,61,159.0,2,80,27,3,2,74,5.0,4,2,32,2,10,0.0,1,1,21.0,68.5286090866801,5.0,1.0,2.0,50.0
1,64,237.0,13,88,7,3,3,70,18.0,6,3,10,0,70,0.0,0,0,34.0,88.0,1.0,1.0,0.0,67.0
1,88,177.0,2,65,14,0,0,100,15.0,7,8,15,2,53,0.0,0,0,4.0,93.0,2.0,2.0,0.0,80.0
1,70,165.0,15,90,26,1,1,87,15.0,6,6,31,0,81,0.0,0,0,19.0,51.0,1.0,4.0,1.0920840064620356,100.0
0,58,39.0,1,27,12,0,0,100,15.0,7,8,13,1,54,0.0,4,4,94.0,62.0,3.0,1.0,2.0,80.0
1,70,115.0,3,48,18,0,0,95,61.0,6,6,19,2,26,0.0,5,5,72.0,50.0,3.0,3.0,1.0,86.0
1,72,255.0,6,57,24,0,0,100,15.0,7,8,24,6,46,0.0,0,0,69.0,40.0,3.0,2.0,1.0,75.0
0,73,151.0,3,57,20,0,0,100,15.0,7,8,22,4,25,0.0,0,0,46.0,78.0,5.0,3.0,1.0,73.0
0,81,270.0,2,94,22,0,0,100,15.0,7,8,23,3,39,0.0,1,1,6.0,29.0,4.0,2.0,0.0,78.0
0,82,200.0,9,64,20,0,0,100,15.0,7,8,20,1,5,0.0,2,2,10.0,68.5286090866801,5.0,2.485067169978905,0.0,50.0
0,73,44.0,5,18,20,0,0,100,15.0,7,8,20,10,35,0.0,0,0,23.0,95.0,5.0,3.0,0.0,67.0
0,69,194.0,2,79,15,0,0,71,25.0,6,6,17,2,29,0.0,6,6,1.0,22.0,3.0,3.0,1.0,60.0
0,81,119.0,6,54,15,0,0,100,15.0,7,8,16,1,20,0.0,0,0,26.0,68.5286090866801,4.0,1.0,0.0,56.0
0,82,476.0,3,113,25,0,0,100,15.0,7,8,25,3,8,0.0,3,3,0.0,98.0,4.0,1.0,1.0,29.0
0,84,186.0,6,117,53,0,0,100,15.0,7,8,58,2,53,0.0,0,0,9.0,13.0,6.0,2.0,1.0,73.0
1,85,198.0,11,84,19,0,0,100,15.0,6,7,19,2,32,0.0,0,0,9.0,40.0,6.0,2.0,0.0,62.0
1,75,235.0,6,85,15,0,0,94,17.0,6,6,16,1,38,0.0,1,1,40.0,96.0,1.0,2.0,1.0,50.0
1,74,565.0,4,148,24,0,0,96,62.0,6,6,24,2,13,0.0,0,0,34.0,90.0,6.0,1.0,1.0,58.0
1,80,271.0,9,62,12,0,0,92,9.0,4,6,12,1,33,0.0,0,0,29.0,50.0,1.0,2.0,0.0,60.0
1,40,177.0,1,64,4,14,10,29,2.0,0,2,17,3,53,0.0,8,8,106.0,97.0,1.0,2.0,1.0,100.0
1,56,119.0,11,58,21,1,1,86,11.0,0,6,21,1,14,0.0,0,0,47.0,68.5286090866801,5.0,2.485067169978905,3.0,67.0
1,68,178.0,7,67,36,2,0,78,7.0,4,5,41,3,54,0.0,0,0,17.0,65.0,4.0,5.0,0.0,64.0
1,72,206.0,3,90,46,1,0,96,44.0,6,5,47,2,26,0.0,2,2,45.0,58.0,2.0,4.0,1.0,50.0
1,54,119.0,110,115,1,2,2,50,1.0,1,3,2,0,0,0.0,1,1,34.862218549886386,68.5286090866801,4.101935749588138,2.485067169978905,1.0920840064620356,66.45482233502538
1,70,178.0,6,114,16,0,0,88,12.0,6,6,16,2,31,0.0,0,0,43.0,16.0,7.0,3.0,3.0,92.0
1,59,85.0,6,47,27,0,0,100,15.0,7,8,28,3,33,0.0,6,5,97.0,87.0,3.0,2.0,3.0,100.0
1,82,187.0,0,68,17,0,0,100,15.0,7,8,18,2,39,0.0,0,0,19.0,96.0,2.0,2.0,0.0,67.0
1,64,154.0,3,64,19,1,1,95,10.0,0,2,20,2,20,0.0,1,1,60.0,33.0,8.0,2.0,2.0,73.0
0,86,189.0,2,76,19,0,0,100,15.0,7,8,24,3,58,0.0,0,0,5.0,100.0,4.0,3.0,0.0,78.0
1,71,293.0,5,74,22,1,1,91,5.0,4,2,23,2,13,0.0,1,1,18.0,94.0,6.0,2.0,0.0,47.0
0,88,197.0,0,87,28,0,0,100,15.0,7,8,30,3,23,0.0,4,4,0.0,68.5286090866801,3.0,1.0,0.0,36.0
1,67,81.0,3,44,19,0,0,89,8.0,4,6,20,2,21,0.0,0,0,36.0,68.5286090866801,7.0,1.0,1.0,89.0
0,71,107.0,27,62,9,1,1,90,21.0,6,2,10,0,40,0.0,1,1,57.0,36.0,3.0,2.0,1.0,100.0
0,86,206.0,18,100,18,0,0,100,15.0,7,8,24,0,38,0.0,2,2,0.0,68.5286090866801,0.0,1.0,0.0,50.0
1,69,183.0,13,88,24,2,2,88,5.0,4,6,24,0,33,0.0,4,3,3.0,79.0,2.0,2.0,0.0,57.0
1,68,142.0,3,66,37,2,2,90,19.0,6,3,40,3,23,0.0,2,2,24.0,37.0,4.0,4.0,0.0,53.0
1,82,221.0,10,77,40,0,0,98,24.0,6,6,40,1,15,0.0,0,0,4.0,68.5286090866801,2.0,2.485067169978905,0.0,15.0
1,70,125.0,10,77,13,3,2,72,29.0,6,4,18,2,44,0.0,4,4,9.0,77.0,4.0,2.0,0.0,100.0
1,61,51.0,2,25,16,0,0,88,21.0,5,6,17,2,18,0.0,1,1,43.0,49.0,6.0,2.0,1.0,69.0
1,57,10.0,5,7,6,0,0,100,15.0,7,8,6,6,50,0.0,0,0,97.0,93.0,3.0,2.0,1.0,100.0
1,70,198.0,50,93,7,1,0,63,18.0,6,5,8,0,50,0.0,0,0,28.0,42.0,1.0,3.0,1.0,67.0
1,68,247.0,3,134,36,0,0,100,15.0,7,8,37,1,16,0.0,1,1,79.0,68.5286090866801,19.0,2.0,12.0,78.0
1,67,260.0,7,73,15,0,0,81,3.0,4,6,16,2,44,0.0,1,1,44.0,68.5286090866801,4.0,1.0,0.0,100.0
1,73,192.0,20,93,20,1,1,95,48.0,6,6,20,0,50,0.0,1,1,33.0,75.0,1.0,5.0,0.0,60.0
1,59,261.0,7,158,16,0,0,79,3.0,4,6,19,1,21,0.0,0,0,76.0,86.0,10.0,2.0,4.0,100.0
1,64,157.0,2,38,6,4,4,88,33.0,6,2,8,2,50,0.0,1,1,34.0,95.0,3.0,2.0,0.0,83.0
0,78,141.0,9,64,20,0,0,100,15.0,7,8,20,1,35,0.0,0,0,48.0,98.0,1.0,4.0,1.0920840064620356,75.0
1,83,97.0,2,40,10,0,0,100,15.0,7,8,11,3,36,0.0,1,0,5.0,95.0,3.0,2.0,0.0,63.0
1,90,131.0,22,90,14,0,0,100,15.0,7,8,15,0,50,0.0,0,0,2.0,68.5286090866801,1.0,1.0,0.0,50.0
1,56,180.0,8,74,29,2,2,87,2.0,1,3,32,4,30,0.0,1,1,30.0,80.0,5.0,4.0,1.0,69.0
1,64,165.0,1,71,15,1,1,83,4.0,4,3,20,2,33,0.0,3,3,57.0,68.5286090866801,4.0,1.0,2.0,45.0
0,80,226.0,79,122,10,0,0,70,8.0,4,6,11,0,0,0.0,0,0,1.0,68.5286090866801,1.0,2.485067169978905,0.0,33.0
0,77,161.0,2,68,24,0,0,96,18.0,6,6,25,1,12,0.0,0,0,5.0,68.5286090866801,3.0,1.0,0.0,57.0
0,74,195.0,10,75,34,0,0,100,15.0,7,8,34,2,29,0.0,0,0,20.0,30.0,6.0,4.0,2.0,67.0
0,59,84.0,2,33,18,1,1,100,15.0,6,8,19,4,53,0.0,3,3,84.0,83.0,6.0,4.0,4.0,92.0
1,67,112.0,3,74,4,1,0,80,30.0,6,5,5,1,100,0.0,5,5,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
0,62,255.0,70,152,14,0,0,50,4.0,4,6,16,0,19,0.0,3,2,84.0,68.5286090866801,11.0,1.0,7.0,100.0
1,86,206.0,26,89,15,0,0,100,15.0,7,8,17,0,47,0.0,0,0,5.0,68.5286090866801,2.0,1.0,0.0,50.0
0,68,152.0,12,71,44,1,1,96,21.0,6,2,48,0,21,0.0,0,0,14.0,16.0,5.0,2.0,0.0,64.0
1,72,89.0,2,44,21,1,1,83,31.0,6,2,24,2,30,0.0,2,2,8.0,86.0,2.0,3.0,0.0,100.0
1,66,173.0,1,75,30,0,0,97,7.0,4,6,32,1,38,0.0,1,0,43.0,100.0,6.0,1.0,1.0,70.0
1,49,200.0,2,71,45,0,0,98,4.0,4,6,48,3,22,0.0,1,1,86.0,471.0,19.0,2.0,9.0,81.0
1,70,226.0,5,74,22,0,0,91,66.0,6,6,22,1,32,0.0,0,0,61.0,94.0,5.0,2.0,2.0,64.0
1,76,130.0,2,72,13,0,0,93,7.0,4,6,14,1,43,0.0,0,0,21.0,68.5286090866801,2.0,1.0,0.0,60.0
1,62,102.0,2,69,6,1,1,75,44.0,6,2,8,1,50,0.0,1,1,65.0,68.5286090866801,4.0,2.485067169978905,1.0,100.0
0,70,139.0,17,76,23,1,1,100,15.0,6,8,23,0,39,0.0,0,0,39.0,53.0,4.0,2.0,1.0,100.0
1,74,108.0,5,49,19,0,0,100,15.0,7,8,19,1,32,0.0,0,0,59.0,64.0,4.0,2.0,1.0,67.0
0,78,130.0,4,64,22,0,0,100,15.0,7,8,22,1,18,0.0,5,5,10.0,68.5286090866801,3.0,2.485067169978905,1.0,43.0
0,86,153.0,5,70,13,0,0,100,15.0,7,8,14,1,29,0.0,1,1,18.0,60.0,2.0,2.0,0.0,50.0
1,51,129.0,14,72,8,5,3,54,3.0,1,3,13,0,38,0.0,1,1,95.0,80.0,3.0,2.0,2.0,100.0
0,90,194.0,31,86,11,0,0,100,15.0,7,8,11,0,27,0.0,1,1,5.0,68.5286090866801,3.0,1.0,0.0,57.0
0,85,167.0,2,58,11,0,0,100,15.0,7,8,12,2,42,0.0,2,2,15.0,68.5286090866801,2.0,1.0,0.0,75.0
1,71,209.0,7,88,35,0,0,91,19.0,6,6,35,3,34,0.0,0,0,38.0,61.0,6.0,7.0,0.0,87.0
1,70,172.0,4,73,12,0,0,75,43.0,6,6,12,1,33,0.0,0,0,55.0,68.5286090866801,4.0,1.0,1.0,83.0
1,74,344.0,9,86,13,1,1,93,14.0,6,2,14,1,57,0.0,1,1,0.0,31.0,1.0,3.0,0.0,67.0
1,68,186.0,1,18,7,0,0,100,15.0,7,8,8,4,38,0.0,9,7,37.0,68.5286090866801,2.0,1.0,0.0,67.0
1,73,46.0,1,21,7,0,0,100,15.0,7,8,8,2,50,0.0,1,1,17.0,77.0,2.0,2.0,0.0,83.0
0,78,311.0,4,134,17,1,1,89,77.0,6,2,20,1,11,0.0,1,1,1.0,68.5286090866801,3.0,2.485067169978905,0.0,56.0
0,71,151.0,3,76,44,1,1,98,11.0,2,4,45,2,16,0.0,0,0,19.0,70.0,9.0,3.0,1.0,55.0
1,66,172.0,10,90,44,0,0,100,15.0,7,8,48,1,38,0.0,2,1,65.0,85.0,12.0,2.0,8.0,82.0
1,58,195.0,2,57,26,0,0,100,15.0,7,8,27,4,33,0.0,4,4,72.0,100.0,9.0,2.0,3.0,92.0
1,64,212.0,2,61,33,1,0,87,11.0,4,5,39,7,49,0.0,10,10,0.0,100.0,1.0,5.0,0.0,50.0
0,73,243.0,18,122,20,0,0,95,3.0,4,6,21,0,5,0.0,3,3,1.0,68.5286090866801,4.0,2.485067169978905,0.0,44.0
1,67,228.0,19,126,10,0,0,82,15.0,6,6,12,0,18,0.0,3,3,37.0,68.5286090866801,6.0,1.0,1.0,88.0
1,62,193.0,15,92,18,0,0,83,5.0,4,6,18,0,22,0.0,0,0,76.0,68.5286090866801,11.0,1.0,7.0,92.0
1,89,182.0,47,100,8,0,0,100,15.0,7,8,8,0,38,0.0,2,2,4.0,68.5286090866801,2.0,1.0,0.0,60.0
1,61,104.0,3,50,37,0,0,86,20.0,6,6,37,2,38,0.0,4,4,52.0,94.0,6.0,5.0,3.0,65.0
0,82,258.0,8,118,22,1,0,91,78.0,6,5,23,2,43,0.0,0,0,39.0,66.0,2.0,2.0,0.0,57.0
1,58,122.0,5,52,12,2,1,85,14.0,0,5,13,2,46,0.0,1,1,72.0,73.0,5.0,4.0,2.0,100.0
0,72,177.0,3,62,33,0,0,94,12.0,6,6,33,1,12,0.0,1,1,10.0,68.5286090866801,5.0,1.0,0.0,46.0
1,67,215.0,17,75,34,0,0,100,15.0,7,8,34,0,50,0.0,0,0,90.0,75.0,9.0,2.0,6.0,85.0
1,61,56.0,6,31,21,0,0,100,15.0,7,8,21,2,29,0.0,0,0,71.0,83.0,5.0,5.0,3.0,77.0
1,56,72.0,1,28,6,3,3,88,41.0,6,2,8,3,25,0.0,2,2,86.0,3.0,5.0,1.0,3.0,100.0
1,58,258.0,1,81,16,0,0,89,9.0,4,6,18,3,33,0.0,3,3,81.0,95.0,8.0,3.0,4.0,92.0
0,77,175.0,39,90,9,0,0,100,15.0,7,8,9,0,22,0.0,2,2,65.0,68.5286090866801,4.0,1.0,1.0,83.0
1,64,179.0,2,85,26,0,0,100,15.0,7,8,28,4,32,0.0,1,1,85.0,38.0,10.0,2.0,6.0,86.0
1,87,115.0,11,59,9,0,0,100,15.0,7,8,9,2,78,0.0,1,1,0.0,68.5286090866801,0.0,2.0,0.0,50.0
1,71,100.0,3,44,11,0,0,77,3.0,4,6,13,3,54,0.0,2,2,2.0,50.0,1.0,2.0,1.0920840064620356,60.0
0,75,290.0,15,107,10,1,1,82,31.0,6,3,11,0,36,0.0,2,2,32.0,57.0,2.0,3.0,1.0920840064620356,83.0
1,65,142.0,4,45,16,0,0,94,0.0,4,6,16,4,25,0.0,3,3,19.0,59.0,4.0,3.0,1.0,70.0
1,68,181.0,6,98,2,1,1,67,66.0,6,3,3,1,100,0.0,0,0,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
1,88,324.0,18,126,17,0,0,100,15.0,7,8,17,0,6,0.0,0,0,4.0,68.5286090866801,5.0,1.0,1.0,75.0
1,74,150.0,3,88,21,1,1,88,7.0,4,2,24,1,25,0.0,1,1,1.0,68.5286090866801,3.0,2.485067169978905,0.0,43.0
0,85,355.0,9,122,38,0,0,97,15.0,6,6,38,1,26,0.0,0,0,1.0,68.5286090866801,7.0,1.0,0.0,44.0
1,77,221.0,0,64,31,0,0,94,14.0,6,6,36,4,51,0.0,1,0,9.0,88.0,3.0,6.0,0.0,45.0
1,58,381.0,3,77,23,3,2,76,8.0,0,2,25,2,28,0.0,0,0,29.0,82.0,5.0,4.0,0.0,69.0
1,87,128.0,9,59,13,0,0,100,15.0,7,8,13,1,31,0.0,0,0,3.0,6.0,3.0,2.0,0.0,63.0
0,72,225.0,3,68,28,0,0,96,18.0,6,6,28,4,18,0.0,0,0,25.0,100.0,5.0,2.0,1.0,50.0
1,74,104.0,5,49,13,0,0,100,15.0,7,8,13,1,31,0.0,0,0,60.0,81.0,5.0,3.0,1.0,100.0
1,61,83.0,1,43,40,0,0,100,15.0,7,8,47,2,32,0.0,0,0,50.0,85.0,10.0,5.0,5.0,52.0
0,76,186.0,2,89,28,0,0,100,15.0,7,8,30,3,37,0.0,3,3,17.0,97.0,6.0,2.0,2.0,62.0
1,63,153.0,4,52,6,1,1,71,17.0,6,3,7,1,14,0.0,1,1,54.0,76.0,5.0,1.0,1.0,86.0
1,77,187.0,2,63,35,0,0,100,15.0,7,8,36,1,19,0.0,0,0,13.0,68.5286090866801,6.0,1.0,1.0,35.0
1,85,200.0,10,57,19,0,0,100,15.0,7,8,19,1,16,0.0,0,0,7.0,65.0,4.0,2.0,0.0,50.0
0,87,193.0,2,83,36,0,0,100,15.0,7,8,40,1,23,0.0,2,2,1.0,68.5286090866801,5.0,1.0,0.0,38.0
1,73,90.0,1,37,24,0,0,96,11.0,4,6,25,2,40,1.0,1,1,9.0,69.0,8.0,4.0,0.0,80.0
1,62,93.0,9,40,12,1,1,85,3.0,0,2,13,1,54,8.0,0,0,30.0,90.0,2.0,2.0,1.0,57.0
0,63,128.0,7,56,13,2,2,71,36.0,6,2,15,1,29,11.0,0,0,0.0,68.5286090866801,0.0,2.0,1.0920840064620356,33.0
1,62,206.0,6,54,34,1,1,100,15.0,6,8,36,5,47,0.0,1,1,31.0,81.0,3.0,4.0,1.0,54.0
1,78,410.0,2,93,40,0,0,98,59.0,6,6,41,3,27,11.0,0,0,2.0,51.0,11.0,3.0,0.0,54.0
0,81,188.0,3,75,47,0,0,100,15.0,7,8,48,2,17,1.0,1,1,2.0,68.5286090866801,4.0,1.0,0.0,36.0
0,60,160.0,3,48,16,0,0,81,5.0,4,6,16,4,31,4.0,2,2,65.0,74.0,2.0,3.0,1.0,63.0
1,63,232.0,11,78,34,0,0,97,10.0,4,6,36,2,14,20.0,0,0,75.0,83.0,9.0,2.0,5.0,65.0
0,59,126.0,12,58,18,2,1,85,5.0,2,4,24,0,30,0.0,10,10,95.0,42.0,5.0,3.0,2.0,80.0
1,80,263.0,21,116,25,0,0,100,15.0,7,8,25,0,64,21.0,0,0,48.0,68.5286090866801,3.0,2.0,0.0,71.0
1,78,173.0,21,93,25,0,0,92,7.0,4,6,26,0,35,16.0,0,0,4.0,34.0,4.0,2.0,0.0,44.0
0,85,214.0,5,79,28,0,0,97,39.0,6,6,33,1,33,14.0,0,0,7.0,68.5286090866801,3.0,2.0,0.0,50.0
1,60,130.0,1,48,11,5,5,92,38.0,0,6,12,1,25,0.0,2,2,74.0,83.0,4.0,1.0,1.0,100.0
1,78,213.0,32,119,20,0,0,100,15.0,7,8,20,0,30,10.0,0,0,45.0,58.0,3.0,2.0,1.0,55.0
1,67,246.0,2,58,17,1,1,95,43.0,6,3,19,7,37,1.0,2,2,60.0,95.0,5.0,3.0,1.0,73.0
0,89,150.0,19,69,12,0,0,100,15.0,7,8,12,0,33,0.0,0,0,2.0,55.0,1.0,2.0,0.0,43.0
1,56,89.0,6,38,26,1,0,93,4.0,3,5,27,2,26,11.0,0,0,49.0,60.0,9.0,4.0,1.0,94.0
1,59,147.0,1,52,5,1,1,86,2.0,0,2,7,1,71,12.0,0,0,78.0,100.0,2.0,2.0,1.0,100.0
0,60,132.0,6,67,14,1,1,59,3.0,4,4,17,2,18,7.0,0,0,41.0,94.0,1.0,2.0,1.0,50.0
1,56,151.0,19,78,38,2,2,90,7.0,4,3,42,0,67,1.0,3,3,86.0,59.0,5.0,3.0,1.0,100.0
1,66,84.0,25,54,2,2,0,25,21.0,6,5,4,0,25,0.0,3,3,97.0,68.5286090866801,1.0,1.0,1.0,100.0
1,55,152.0,9,43,31,0,0,97,12.0,6,6,43,3,32,1.0,12,12,92.0,68.5286090866801,7.0,1.0,7.0,82.0
0,82,127.0,4,69,27,0,0,100,15.0,7,8,28,3,18,0.0,3,3,25.0,99.0,6.0,3.0,1.0,50.0
1,55,253.0,3,74,31,1,1,97,2.0,0,6,31,1,42,0.0,2,2,11.0,92.0,4.0,6.0,0.0,80.0
1,68,230.0,5,94,23,0,0,88,12.0,6,6,24,3,54,2.0,1,1,40.0,64.0,4.0,6.0,1.0,79.0
1,88,313.0,14,116,5,0,0,100,15.0,7,8,5,0,0,10.0,0,0,13.0,68.5286090866801,3.0,2.485067169978905,0.0,75.0
1,67,194.0,5,80,17,0,0,94,2.0,4,6,17,1,41,3.0,1,1,30.0,49.0,1.0,4.0,1.0,71.0
1,68,21.0,7,13,7,0,0,100,15.0,7,8,7,2,86,2.0,2,2,19.0,90.0,1.0,5.0,1.0920840064620356,100.0
1,65,148.0,1,65,16,0,0,100,15.0,7,8,17,1,29,4.0,1,1,79.0,69.0,7.0,5.0,6.0,92.0
1,61,84.0,13,31,9,0,0,89,20.0,6,6,9,0,33,5.0,0,0,81.0,68.5286090866801,5.0,1.0,3.0,100.0
1,91,392.0,24,150,17,0,0,100,15.0,7,8,17,0,6,0.0,0,0,7.0,68.5286090866801,3.0,1.0,0.0,44.0
1,70,74.0,9,47,16,0,0,100,15.0,7,8,16,1,50,1.0,4,4,44.0,73.0,4.0,2.0,2.0,67.0
1,58,165.0,8,79,27,0,0,96,19.0,6,6,27,1,37,4.0,1,1,85.0,78.0,9.0,5.0,5.0,100.0
0,91,181.0,17,60,8,0,0,100,15.0,7,8,9,0,38,0.0,1,1,0.0,68.5286090866801,2.0,1.0,0.0,60.0
1,64,175.0,20,115,13,2,0,56,35.0,6,5,16,0,19,19.0,0,0,85.0,74.0,9.0,1.0,6.0,91.0
1,89,166.0,6,96,19,0,0,100,15.0,7,8,19,1,32,9.0,0,0,10.0,66.0,4.0,2.0,1.0,75.0
1,67,164.0,10,77,46,1,1,98,5.0,4,6,50,1,18,8.0,0,0,24.0,68.0,12.0,2.0,1.0,54.0
1,81,280.0,3,84,21,0,0,100,15.0,7,8,23,1,33,16.0,0,0,16.0,75.0,2.0,2.0,0.0,50.0
0,67,117.0,5,61,26,0,0,93,30.0,6,6,27,3,15,3.0,1,1,86.0,68.5286090866801,5.0,1.0,3.0,67.0
1,65,148.0,1,64,42,1,0,82,11.0,4,5,45,4,60,1.0,4,4,13.0,65.0,3.0,8.0,2.0,75.0
1,79,289.0,7,81,19,0,0,100,15.0,7,8,20,1,32,5.0,0,0,67.0,55.0,2.0,1.0,1.0,50.0
1,48,155.0,26,79,32,10,10,82,1.0,0,2,40,0,29,0.0,2,2,88.0,86.0,7.0,10.0,3.0,77.0
0,80,344.0,4,92,35,0,0,94,59.0,6,6,38,3,26,10.0,0,0,17.0,86.0,5.0,2.0,0.0,39.0
1,70,117.0,3,50,18,0,0,89,15.0,6,6,18,4,50,7.0,0,0,42.0,83.0,2.0,3.0,0.0,63.0
1,77,61.0,2,33,14,0,0,100,15.0,7,8,15,1,7,21.0,0,0,27.0,68.5286090866801,4.0,1.0,0.0,56.0
1,71,161.0,4,70,12,1,1,100,15.0,6,8,12,2,33,2.0,5,5,12.0,68.5286090866801,2.0,2.485067169978905,0.0,50.0
0,66,233.0,2,69,28,0,0,93,64.0,6,6,29,2,48,9.0,0,0,58.0,64.0,7.0,3.0,2.0,71.0
1,80,150.0,2,64,18,0,0,95,19.0,6,6,19,2,68,9.0,0,0,8.0,91.0,1.0,2.0,0.0,50.0
0,70,418.0,6,102,19,0,0,100,15.0,7,8,19,5,21,0.0,1,1,44.0,68.5286090866801,7.0,2.0,3.0,77.0
1,61,281.0,9,107,22,2,0,79,2.0,4,5,24,4,42,6.0,0,0,86.0,91.0,3.0,3.0,2.0,78.0
0,84,312.0,27,111,19,0,0,100,15.0,7,8,20,0,32,12.0,1,0,49.0,10.0,3.0,2.0,0.0,60.0
0,80,175.0,24,99,15,0,0,100,15.0,7,8,15,0,33,1.0,1,1,1.0,24.0,3.0,2.0,0.0,100.0
0,77,198.0,8,63,20,0,0,100,15.0,7,8,20,2,45,14.0,0,0,35.0,74.0,5.0,4.0,1.0,91.0
0,81,147.0,11,90,9,1,0,90,42.0,6,5,10,1,10,1.0,2,2,0.0,68.5286090866801,2.0,2.485067169978905,0.0,29.0
0,71,193.0,37,105,9,0,0,78,11.0,4,6,9,0,44,0.0,0,0,39.0,12.0,2.0,2.0,0.0,67.0
1,56,127.0,9,58,30,0,0,90,0.0,4,6,30,1,80,0.0,2,2,74.0,59.0,3.0,7.0,1.0,100.0
1,55,254.0,1,69,23,0,0,92,0.0,4,6,24,1,58,21.0,0,0,97.0,66.0,5.0,3.0,4.0,89.0
0,74,150.0,5,43,22,0,0,96,33.0,6,6,23,2,52,14.0,1,1,23.0,99.0,3.0,3.0,2.0,67.0
0,86,158.0,3,71,29,0,0,100,15.0,7,8,31,6,52,3.0,1,1,3.0,93.0,1.0,2.0,0.0,43.0
